Date Collected,Sample.ID,Region,Population,MaterNAl_Family,Individual,B_Number of Stomata,B_Max. Length_Stomata1,B_MidWidth_Stomata1,B_MidWidth_GuardCell_A_Stomata 1,B_MidWidth_GuardCell_B_Stomata1,B_Max. Length_Stomata2,B_MidWidth_Stomata2,B_MidWidth_GuardCell_A_Stomata 2,B_MidWidth_GuardCell_B_Stomata2,B_Max. Length_Stomata3,B_MidWidth_Stomata3,B_MidWidth_GuardCell_A_Stomata3,B_MidWidth_GuardCell_B_Stomata3,T_Number of Stomata,T_Max. Length_Stomata1,T_MidWidth_Stomata1,T_MidWidth_GuardCell_A_Stomata 1,T_MidWidth_GuardCell_B_Stomata1,T_Max. Length_Stomata2,T_MidWidth_Stomata2,T_MidWidth_GuardCell_A_Stomata 2,T_MidWidth_GuardCell_B_Stomata2,T_Max. Length_Stomata3,T_MidWidth_Stomata3,T_MidWidth_GuardCell_A_Stomata3,T_MidWidth_GuardCell_B_Stomata3,Ratio,Av_GCLengthB,Av_GCLengthT,Av_GCLength,Density_B,Density_T,SAI_B,SAI_T
7/30/2016,WNY-CB.16.5,GL Alvar,WNY-CB,16,5,16,0.03,0.022,0.005,0.005,0.029,0.019,0.005,0.004,0.031,0.018,0.004,0.004,14,0.031,0.017,0.005,0.005,0.029,0.02,0.007,0.006,0.027,0.019,0.005,0.005,0.875,0.03,0.029,0.0295,208.3333333,182.2916667,6.25,5.286458333
7/27/2016,MAN-LCI.12.4,GL Alvar,MAN-LCI,12,4,16,0.03,0.019,0.006,0.006,0.03,0.017,0.005,0.005,0.03,0.02,0.005,0.006,14,0.03,0.021,0.004,0.004,0.027,0.015,0.003,0.006,0.027,0.019,0.006,0.006,0.875,0.03,0.028,0.029,208.3333333,182.2916667,6.25,5.104166667
7/30/2016,ND-BSP.22.9,Prairie,ND-BSP,22,9,16,0.031,0.021,0.004,0.005,0.031,0.02,0.005,0.006,0.028,0.019,0.004,0.005,14,0.03,0.019,0.003,0.005,0.027,0.019,0.004,0.004,0.025,0.02,0.004,0.004,0.875,0.03,0.027333333,0.028666667,208.3333333,182.2916667,6.25,4.982638828
7/1/2016,CAR-PSR.6.11,GL Alvar,CAR-PSR,6,11,17,0.031,0.02,0.006,0.007,0.028,0.018,0.006,0.005,0.025,0.02,0.006,0.006,17,0.027,0.02,0.009,0.009,0.026,0.019,0.005,0.005,0.027,0.018,0.008,0.007,1,0.028,0.026666667,0.027333333,221.3541667,221.3541667,6.197916667,5.902777852
7/30/2016,SD-MUD.1.2,Prairie,SD-MUD,1,2,15,0.033,0.024,0.006,0.006,0.031,0.02,0.003,0.004,0.031,0.02,0.003,0.004,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733333333,0.031666667,NA,NA,195.3125,143.2291667,6.184895898,NA
7/27/2016,MAN-KIP.15.8,GL Alvar,MAN-KIP,15,8,19,0.027,0.019,0.005,0.005,0.024,0.017,0.003,0.005,0.024,0.02,0.005,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,247.3958333,NA,6.184895833,NA
7/26/2016,MI-DRI.13.4,GL Alvar,MI-DRI,13,4,19,0.023,0.017,0.004,0.005,0.025,0.017,0.006,0.005,0.027,0.02,0.004,0.004,8,0.027,0.012,0.002,0.002,0.033,0.014,0.002,0.002,0.033,0.013,0.003,0.001,0.421052632,0.025,0.031,0.028,247.3958333,104.1666667,6.184895833,3.229166667
7/8/2016,MAN-LCI.8.4,GL Alvar,MAN-LCI,8,4,19,0.025,0.019,0.005,0.005,0.025,0.018,0.004,0.005,0.025,0.018,0.004,0.005,9,0.024,0.02,0.005,0.005,0.027,0.019,0.005,0.004,0.026,0.018,0.005,0.005,0.473684211,0.025,0.025666667,0.025333333,247.3958333,117.1875,6.184895833,3.007812539
7/6/2016,MB-MR.21.8,M Alvar,MB-MR,21,8,19,0.026,0.017,0.005,0.005,0.024,0.017,0.005,0.005,0.025,0.017,0.005,0.005,8,0.024,0.016,0.005,0.004,0.024,0.018,0.005,0.005,0.029,0.02,0.005,0.004,0.421052632,0.025,0.025666667,0.025333333,247.3958333,104.1666667,6.184895833,2.673611146
7/6/2016,MB-MR.38.6,M Alvar,MB-MR,38,6,19,0.024,0.018,0.004,0.004,0.026,0.015,0.004,0.003,0.025,0.018,0.004,0.004,14,0.027,0.017,0.004,0.005,0.024,0.017,0.003,0.004,0.025,0.02,0.005,0.005,0.736842105,0.025,0.025333333,0.025166667,247.3958333,182.2916667,6.184895833,4.618055495
7/6/2016,MB-MR.38.8,M Alvar,MB-MR,38,8,18,0.028,0.024,0.005,0.005,0.027,0.022,0.005,0.005,0.024,0.02,0.005,0.004,9,0.03,0.024,0.007,0.006,0.026,0.02,0.003,0.004,0.028,0.022,0.005,0.004,0.5,0.026333333,0.028,0.027166667,234.375,117.1875,6.171874922,3.28125
7/28/2016,MAN-MIS.23.4,GL Alvar,MAN-MIS,23,4,17,0.028,0.018,0.004,0.005,0.026,0.02,0.004,0.005,0.029,0.019,0.005,0.005,14,0.032,0.024,0.006,0.007,0.031,0.023,0.006,0.005,0.027,0.025,0.006,0.007,0.823529412,0.027666667,0.03,0.028833333,221.3541667,182.2916667,6.124132018,5.46875
7/28/2016,MB-CRN.10.1,M Alvar,MB-CRN,10,1,17,0.03,0.023,0.006,0.007,0.025,0.017,0.005,0.005,0.028,0.022,0.005,0.005,11,0.029,0.019,0.005,0.006,0.029,0.024,0.007,0.007,0.027,0.018,0.004,0.004,0.647058824,0.027666667,0.028333333,0.028,221.3541667,143.2291667,6.124132018,4.058159674
NA,MAN-KIP.22.6,GL Alvar,MAN-KIP,22,6,17,0.028,0.02,0.004,0.005,0.027,0.019,0.004,0.004,0.028,0.021,0.004,0.005,9,0.031,0.021,0.004,0.004,0.023,0.013,0.002,0.002,0.024,0.015,0.003,0.004,0.529411765,0.027666667,0.026,0.026833333,221.3541667,117.1875,6.124132018,3.046875
7/7/2016,MB-CRN.2.12,M Alvar,MB-CRN,2,12,17,0.029,0.02,0.005,0.005,0.027,0.019,0.005,0.005,0.027,0.016,0.004,0.004,14,0.026,0.016,0.005,0.004,0.024,0.017,0.004,0.005,0.026,0.017,0.005,0.005,0.823529412,0.027666667,0.025333333,0.0265,221.3541667,182.2916667,6.124132018,4.618055495
7/8/2016,SD-MUD.6.2,Prairie,SD-MUD,6,2,17,0.028,0.021,0.004,0.005,0.028,0.019,0.004,0.005,0.027,0.018,0.004,0.005,14,0.025,0.018,0.006,0.005,0.024,0.017,0.004,0.004,0.027,0.017,0.004,0.005,0.823529412,0.027666667,0.025333333,0.0265,221.3541667,182.2916667,6.124132018,4.618055495
7/6/2016,MB-CRN.2.2,M Alvar,MB-CRN,2,2,17,0.027,0.019,0.005,0.004,0.028,0.018,0.004,0.004,0.028,0.02,0.004,0.005,15,0.025,0.02,0.005,0.006,0.024,0.02,0.006,0.006,0.025,0.019,0.006,0.005,0.882352941,0.027666667,0.024666667,0.026166667,221.3541667,195.3125,6.124132018,4.817708398
7/30/2016,SD-MUD.19.3,Prairie,SD-MUD,19,3,15,0.033,0.024,0.006,0.007,0.032,0.023,0.005,0.005,0.029,0.019,0.003,0.003,9,0.029,0.018,0.004,0.005,0.031,0.02,0.005,0.006,0.03,0.016,0.004,0.003,0.6,0.031333333,0.03,0.030666667,195.3125,117.1875,6.119791602,3.515625
7/27/2016,CAR-PSR.7.3,GL Alvar,CAR-PSR,7,3,16,0.028,0.019,0.005,0.005,0.03,0.021,0.003,0.004,0.03,0.02,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029333333,NA,NA,208.3333333,NA,6.111111042,NA
7/29/2016,MI-DRI.25.2,GL Alvar,MI-DRI,25,2,16,0.03,0.019,0.004,0.005,0.028,0.021,0.004,0.004,0.03,0.022,0.005,0.004,11,0.033,0.021,0.006,0.006,0.033,0.023,0.005,0.007,0.032,0.022,0.006,0.006,0.6875,0.029333333,0.032666667,0.031,208.3333333,143.2291667,6.111111042,4.678819492
7/26/2016,MI-DRI.13.7,GL Alvar,MI-DRI,13,7,16,0.032,0.023,0.006,0.005,0.028,0.021,0.005,0.005,0.028,0.02,0.004,0.005,8,0.031,0.021,0.005,0.005,0.03,0.02,0.006,0.004,0.028,0.02,0.005,0.006,0.5,0.029333333,0.029666667,0.0295,208.3333333,104.1666667,6.111111042,3.090277813
7/30/2016,ND-BSP.22.4,Prairie,ND-BSP,22,4,16,0.028,0.014,0.004,0.004,0.03,0.016,0.003,0.004,0.03,0.014,0.002,0.003,11,0.032,0.019,0.005,0.005,0.027,0.017,0.004,0.004,0.026,0.017,0.004,0.005,0.6875,0.029333333,0.028333333,0.028833333,208.3333333,143.2291667,6.111111042,4.058159674
7/22/2016,CAR-PSR.10.8,GL Alvar,CAR-PSR,10,8,16,0.03,0.025,0.005,0.6,0.03,0.024,0.004,0.005,0.028,0.021,0.005,0.004,14,0.025,0.018,0.006,0.004,0.028,0.017,0.004,0.003,0.025,0.016,0.004,0.004,0.875,0.029333333,0.026,0.027666667,208.3333333,182.2916667,6.111111042,4.739583333
7/6/2016,MB-CRN.2.4,M Alvar,MB-CRN,2,4,19,0.026,0.021,0.004,0.005,0.025,0.018,0.005,0.005,0.023,0.018,0.005,0.005,15,0.026,0.018,0.005,0.005,0.026,0.017,0.004,0.005,0.025,0.018,0.005,0.006,0.789473684,0.024666667,0.025666667,0.025166667,247.3958333,195.3125,6.102430638,5.013020898
7/6/2016,MB-CRN.29.7,M Alvar,MB-CRN,29,7,18,0.026,0.019,0.005,0.005,0.027,0.021,0.005,0.006,0.025,0.019,0.005,0.005,19,0.026,0.017,0.005,0.004,0.026,0.017,0.005,0.005,0.025,0.017,0.005,0.004,1.055555556,0.026,0.025666667,0.025833333,234.375,247.3958333,6.09375,6.349826471
7/20/2016,CAR-NBA.21.7,GL Alvar,CAR-NBA,21,7,18,0.027,0.022,0.005,0.005,0.026,0.018,0.004,0.004,0.025,0.019,0.004,0.004,10,0.027,0.019,0.006,0.006,0.026,0.017,0.005,0.006,0.023,0.019,0.005,0.006,0.555555556,0.026,0.025333333,0.025666667,234.375,130.2083333,6.09375,3.298611068
7/27/2016,MAN-FOX.29.5,GL Alvar,MAN-FOX,29,5,18,0.026,0.016,0.004,0.005,0.025,0.019,0.004,0.005,0.027,0.019,0.005,0.004,16,0.025,0.019,0.005,0.004,0.025,0.021,0.006,0.007,0.026,0.018,0.004,0.004,0.888888889,0.026,0.025333333,0.025666667,234.375,208.3333333,6.09375,5.277777708
7/19/2016,CAR-NBA.10.10,GL Alvar,CAR-NBA,10,10,18,0.025,0.021,0.008,0.008,0.026,0.022,0.006,0.005,0.027,0.021,0.006,0.006,18,0.025,0.02,0.006,0.005,0.022,0.018,0.005,0.005,0.025,0.021,0.007,0.008,1,0.026,0.024,0.025,234.375,234.375,6.09375,5.625
7/29/2016,MI-DRI.2.1,GL Alvar,MI-DRI,2,1,15,0.032,0.024,0.005,0.005,0.03,0.022,0.006,0.004,0.031,0.023,0.005,0.005,9,0.03,0.018,0.004,0.005,0.031,0.018,0.004,0.004,0.028,0.018,0.005,0.004,0.6,0.031,0.029666667,0.030333333,195.3125,117.1875,6.0546875,3.476562539
7/10/2016,MN-PMG.12,Prairie,MN-PMG,12,NA,17,0.029,0.02,0.004,0.004,0.028,0.019,0.004,0.004,0.025,0.019,0.004,0.004,8,0.035,0.018,0.003,0.003,0.031,0.018,0.003,0.003,0.028,0.013,0.003,0.002,0.470588235,0.027333333,0.031333333,0.029333333,221.3541667,104.1666667,6.050347148,3.263888854
7/6/2016,MB-MR.38.1,M Alvar,MB-MR,38,1,17,0.028,0.018,0.003,0.004,0.026,0.018,0.003,0.004,0.028,0.018,0.004,0.004,8,0.029,0.02,0.004,0.004,0.027,0.02,0.005,0.004,0.026,0.019,0.004,0.005,0.470588235,0.027333333,0.027333333,0.027333333,221.3541667,104.1666667,6.050347148,2.847222188
7/5/2016,WNY-CB.10.9,GL Alvar,WNY-CB,10,9,17,0.029,0.019,0.004,0.004,0.026,0.017,0.004,0.004,0.027,0.016,0.004,0.004,13,0.027,0.021,0.006,0.005,0.028,0.019,0.006,0.005,0.027,0.017,0.004,0.005,0.764705882,0.027333333,0.027333333,0.027333333,221.3541667,169.2708333,6.050347148,4.626736055
7/6/2016,MB-MR.38.10,M Alvar,MB-MR,38,10,17,0.029,0.018,0.003,0.004,0.025,0.019,0.004,0.004,0.028,0.018,0.004,0.004,14,0.027,0.017,0.005,0.004,0.026,0.016,0.004,0.004,0.026,0.015,0.004,0.004,0.823529412,0.027333333,0.026333333,0.026833333,221.3541667,182.2916667,6.050347148,4.800347161
7/29/2016,MI-DRI.2.6,GL Alvar,MI-DRI,2,6,17,0.027,0.02,0.005,0.005,0.027,0.019,0.004,0.005,0.028,0.02,0.003,0.004,11,0.025,0.018,0.005,0.004,0.025,0.018,0.004,0.004,0.023,0.017,0.005,0.005,0.647058824,0.027333333,0.024333333,0.025833333,221.3541667,143.2291667,6.050347148,3.485243008
7/30/2016,SD-MUD.19.5,Prairie,SD-MUD,19,5,16,0.025,0.019,0.004,0.003,0.031,0.023,0.006,0.004,0.031,0.02,0.004,0.005,10,0.033,0.022,0.006,0.005,0.029,0.021,0.006,0.005,0.025,0.018,0.005,0.005,0.625,0.029,0.029,0.029,208.3333333,130.2083333,6.041666667,3.776041667
7/30/2016,WNY-CB.18.8,GL Alvar,WNY-CB,18,8,16,0.029,0.023,0.004,0.004,0.029,0.02,0.005,0.004,0.029,0.02,0.004,0.003,12,0.027,0.017,0.004,0.005,0.028,0.017,0.004,0.004,0.031,0.018,0.005,0.004,0.75,0.029,0.028666667,0.028833333,208.3333333,156.25,6.041666667,4.479166719
7/29/2016,NAP-CE.23.4,GL Alvar,NAP-CE,23,4,16,0.03,0.02,0.006,0.006,0.028,0.019,0.004,0.004,0.029,0.022,0.006,0.005,15,0.028,0.02,0.005,0.004,0.027,0.02,0.004,0.003,0.028,0.017,0.003,0.003,0.9375,0.029,0.027666667,0.028333333,208.3333333,195.3125,6.041666667,5.403645898
7/8/2016,SD-MUD.6.1,Prairie,SD-MUD,6,1,16,0.029,0.021,0.003,0.005,0.029,0.021,0.004,0.004,0.029,0.02,0.003,0.004,18,0.027,0.018,0.004,0.004,0.026,0.019,0.004,0.004,0.029,0.019,0.005,0.005,1.125,0.029,0.027333333,0.028166667,208.3333333,234.375,6.041666667,6.406249922
7/30/2016,SD-MUD.19.1,Prairie,SD-MUD,19,1,16,0.029,0.022,0.005,0.005,0.029,0.017,0.003,0.003,0.029,0.02,0.004,0.004,11,0.028,0.017,0.003,0.004,0.025,0.018,0.003,0.003,0.029,0.021,0.005,0.003,0.6875,0.029,0.027333333,0.028166667,208.3333333,143.2291667,6.041666667,3.914930508
7/28/2016,MB-CRN.10.5,M Alvar,MB-CRN,10,5,16,0.03,0.022,0.005,0.006,0.029,0.021,0.005,0.005,0.028,0.019,0.005,0.005,13,0.031,0.021,0.006,0.005,0.026,0.02,0.005,0.005,0.024,0.019,0.005,0.005,0.8125,0.029,0.027,0.028,208.3333333,169.2708333,6.041666667,4.5703125
7/28/2016,MAN-MIS.30.3,GL Alvar,MAN-MIS,30,3,16,0.029,0.021,0.005,0.006,0.027,0.019,0.004,0.004,0.031,0.019,0.004,0.004,13,0.026,0.018,0.003,0.003,0.028,0.015,0.004,0.003,0.026,0.016,0.003,0.003,0.8125,0.029,0.026666667,0.027833333,208.3333333,169.2708333,6.041666667,4.513888945
7/29/2016,MB-MR.25.7,M Alvar,MB-MR,25,7,19,0.024,0.019,0.005,0.006,0.024,0.019,0.004,0.003,0.025,0.018,0.005,0.005,19,0.026,0.016,0.004,0.004,0.024,0.017,0.005,0.005,0.025,0.016,0.004,0.004,1,0.024333333,0.025,0.024666667,247.3958333,247.3958333,6.019965195,6.184895833
7/30/2016,SD-MUD.19.7,Prairie,SD-MUD,19,7,18,0.025,0.02,0.003,0.004,0.026,0.021,0.003,0.004,0.026,0.02,0.004,0.004,13,0.032,0.026,0.007,0.007,0.032,0.025,0.005,0.007,0.033,0.022,0.006,0.006,0.722222222,0.025666667,0.032333333,0.029,234.375,169.2708333,6.015625078,5.473090221
7/29/2016,MI-DRI.2.9,GL Alvar,MI-DRI,2,9,15,0.03,0.021,0.004,0.005,0.032,0.021,0.005,0.004,0.03,0.019,0.003,0.005,14,0.029,0.024,0.006,0.007,0.031,0.02,0.005,0.005,0.022,0.017,0.003,0.004,0.933333333,0.030666667,0.027333333,0.029,195.3125,182.2916667,5.989583398,4.982638828
7/30/2016,WNY-CB.18.2,GL Alvar,WNY-CB,18,2,17,0.028,0.018,0.004,0.005,0.03,0.021,0.005,0.005,0.023,0.017,0.005,0.006,14,0.027,0.019,0.005,0.005,0.026,0.019,0.005,0.005,0.026,0.015,0.003,0.004,0.823529412,0.027,0.026333333,0.026666667,221.3541667,182.2916667,5.9765625,4.800347161
7/21/2016,CAR-NBA.3.7,GL Alvar,CAR-NBA,3,7,17,0.027,0.019,0.005,0.005,0.027,0.017,0.004,0.004,0.027,0.018,0.005,0.004,16,0.024,0.019,0.005,0.006,0.026,0.02,0.006,0.006,0.023,0.018,0.004,0.005,0.941176471,0.027,0.024333333,0.025666667,221.3541667,208.3333333,5.9765625,5.069444375
7/29/2016,MI-DRI.25.3,GL Alvar,MI-DRI,25,3,16,0.03,0.022,0.006,0.007,0.029,0.02,0.005,0.005,0.027,0.018,0.004,0.004,11,0.029,0.018,0.005,0.005,0.028,0.02,0.005,0.005,0.026,0.017,0.005,0.004,0.6875,0.028666667,0.027666667,0.028166667,208.3333333,143.2291667,5.972222292,3.962673659
7/27/2016,MAN-FOX.3.1,GL Alvar,MAN-FOX,3,1,18,0.025,0.017,0.004,0.004,0.024,0.017,0.003,0.004,0.027,0.017,0.004,0.004,12,0.028,0.02,0.005,0.004,0.027,0.019,0.004,0.004,0.027,0.018,0.004,0.005,0.666666667,0.025333333,0.027333333,0.026333333,234.375,156.25,5.937499922,4.270833281
7/18/2016,CAR-NBA.1.5,GL Alvar,CAR-NBA,1,5,18,0.028,0.022,0.005,0.005,0.025,0.019,0.005,0.004,0.023,0.019,0.005,0.004,19,0.025,0.019,0.005,0.005,0.027,0.019,0.005,0.00005,0.024,0.019,0.006,0.004,1.055555556,0.025333333,0.025333333,0.025333333,234.375,247.3958333,5.937499922,6.267361029
7/21/2016,CAR-NBA.4.8,GL Alvar,CAR-NBA,4,8,18,0.025,0.02,0.004,0.005,0.024,0.018,0.004,0.004,0.027,0.02,0.004,0.004,20,0.023,0.016,0.004,0.004,0.025,0.019,0.005,0.005,0.025,0.018,0.005,0.005,1.111111111,0.025333333,0.024333333,0.024833333,234.375,260.4166667,5.937499922,6.336805469
7/27/2016,MAN-FOX.2.3,GL Alvar,MAN-FOX,2,3,15,0.03,0.023,0.005,0.004,0.031,0.023,0.004,0.004,0.03,0.019,0.005,0.005,7,0.028,0.02,0.005,0.006,0.026,0.018,0.004,0.005,0.03,0.018,0.005,0.006,0.466666667,0.030333333,0.028,0.029166667,195.3125,91.14583333,5.924479102,2.552083333
NA,WNY-CB.25.7,GL Alvar,WNY-CB,25,7,17,0.025,0.02,0.004,0.005,0.026,0.017,0.003,0.004,0.029,0.021,0.005,0.004,12,0.032,0.024,0.006,0.006,0.034,0.023,0.005,0.006,0.027,0.021,0.006,0.005,0.705882353,0.026666667,0.031,0.028833333,221.3541667,156.25,5.902777852,4.84375
7/29/2016,NAP-SCH.20.5,GL Alvar,NAP-SCH,20,5,17,0.028,0.022,0.005,0.005,0.025,0.02,0.006,0.005,0.027,0.019,0.005,0.006,10,0.028,0.019,0.005,0.006,0.024,0.022,0.004,0.006,0.024,0.019,0.005,0.006,0.588235294,0.026666667,0.025333333,0.026,221.3541667,130.2083333,5.902777852,3.298611068
6/28/2016,ND-BSP.29.3,Prairie,ND-BSP,29,3,17,0.026,0.019,0.004,0.004,0.026,0.019,0.005,0.004,0.028,0.022,0.005,0.005,20,0.025,0.018,0.004,0.006,0.024,0.017,0.004,0.005,0.024,0.017,0.004,0.005,1.176470588,0.026666667,0.024333333,0.0255,221.3541667,260.4166667,5.902777852,6.336805469
7/1/2016,ND-BSP.25.9,Prairie,ND-BSP,25,9,16,0.028,0.02,0.004,0.004,0.028,0.021,0.004,0.004,0.029,0.019,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028333333,NA,NA,208.3333333,NA,5.902777708,NA
7/27/2016,MAN-FOX.2.1,GL Alvar,MAN-FOX,2,1,16,0.029,0.02,0.005,0.006,0.025,0.019,0.005,0.006,0.031,0.023,0.006,0.005,11,0.029,0.02,0.007,0.00006,0.03,0.02,0.007,0.005,0.032,0.022,0.007,0.005,0.6875,0.028333333,0.030333333,0.029333333,208.3333333,143.2291667,5.902777708,4.344618008
7/18/2016,AB-LL.13.5,Prairie,AB-LL,13,5,16,0.028,0.02,0.004,0.003,0.028,0.018,0.004,0.004,0.029,0.019,0.004,0.003,11,0.028,0.021,0.006,0.005,0.027,0.019,0.004,0.005,0.029,0.018,0.006,0.004,0.6875,0.028333333,0.028,0.028166667,208.3333333,143.2291667,5.902777708,4.010416667
7/6/2016,MB-CRN.29.2,M Alvar,MB-CRN,29,2,16,0.031,0.02,0.004,0.003,0.026,0.018,0.004,0.004,0.028,0.021,0.005,0.005,12,0.025,0.018,0.005,0.004,0.028,0.02,0.005,0.006,0.026,0.018,0.005,0.004,0.75,0.028333333,0.026333333,0.027333333,208.3333333,156.25,5.902777708,4.114583281
7/27/2016,MAN-KIP.24.1,GL Alvar,MAN-KIP,24,1,16,0.029,0.025,0.003,0.004,0.028,0.02,0.004,0.004,0.028,0.018,0.004,0.004,10,0.027,0.019,0.004,0.005,0.027,0.019,0.005,0.005,0.024,0.018,0.005,0.005,0.625,0.028333333,0.026,0.027166667,208.3333333,130.2083333,5.902777708,3.385416667
7/7/2016,MB-CRN.29.10,M Alvar,MB-CRN,29,10,16,0.028,0.018,0.005,0.006,0.029,0.02,0.006,0.006,0.028,0.019,0.005,0.005,16,0.025,0.018,0.005,0.005,0.024,0.018,0.004,0.005,0.024,0.017,0.005,0.004,1,0.028333333,0.024333333,0.026333333,208.3333333,208.3333333,5.902777708,5.069444375
7/30/2016,WNY-CB.28.4,GL Alvar,WNY-CB,28,4,15,0.027,0.017,0.004,0.004,0.034,0.021,0.005,0.005,0.029,0.02,0.005,0.004,10,0.033,0.02,0.005,0.006,0.03,0.019,0.006,0.005,0.03,0.022,0.006,0.006,0.666666667,0.03,0.031,0.0305,195.3125,130.2083333,5.859375,4.036458333
7/30/2016,WNY-CB.28.2,GL Alvar,WNY-CB,28,2,15,0.029,0.018,0.004,0.005,0.031,0.021,0.005,0.004,0.03,0.019,0.003,0.004,13,0.027,0.017,0.004,0.004,0.025,0.019,0.004,0.004,0.032,0.021,0.005,0.006,0.866666667,0.03,0.028,0.029,195.3125,169.2708333,5.859375,4.739583333
7/18/2016,AB-LL.13.4,Prairie,AB-LL,13,4,18,0.022,0.016,0.005,0.004,0.03,0.021,0.004,0.005,0.023,0.016,0.004,0.004,9,0.026,0.016,0.004,0.005,0.026,0.014,0.003,0.004,0.032,0.016,0.004,0.004,0.5,0.025,0.028,0.0265,234.375,117.1875,5.859375,3.28125
7/30/2016,WNY-CB.28.7,GL Alvar,WNY-CB,28,7,15,0.03,0.02,0.006,0.005,0.028,0.019,0.005,0.004,0.032,0.022,0.006,0.007,11,0.026,0.021,0.006,0.005,0.027,0.02,0.006,0.005,0.028,0.019,0.004,0.005,0.733333333,0.03,0.027,0.0285,195.3125,143.2291667,5.859375,3.8671875
7/27/2016,MAN-KIP.37.1,GL Alvar,MAN-KIP,37,1,18,0.026,0.018,0.005,0.005,0.024,0.017,0.004,0.006,0.025,0.019,0.005,0.005,19,0.024,0.019,0.006,0.005,0.024,0.021,0.005,0.004,0.025,0.021,0.005,0.006,1.055555556,0.025,0.024333333,0.024666667,234.375,247.3958333,5.859375,6.019965195
7/28/2016,MB-CRN.21.8,M Alvar,MB-CRN,21,8,18,0.025,0.02,0.004,0.005,0.024,0.02,0.004,0.005,0.026,0.018,0.003,0.004,11,0.025,0.019,0.005,0.006,0.022,0.02,0.005,0.005,0.023,0.02,0.006,0.007,0.611111111,0.025,0.023333333,0.024166667,234.375,143.2291667,5.859375,3.342013841
7/28/2016,MB-CRN.27.3,M Alvar,MB-CRN,27,3,16,0.027,0.02,0.004,0.005,0.027,0.019,0.004,0.004,0.03,0.019,0.004,0.004,15,0.027,0.022,0.005,0.005,0.03,0.02,0.005,0.005,0.029,0.025,0.007,0.008,0.9375,0.028,0.028666667,0.028333333,208.3333333,195.3125,5.833333333,5.598958398
7/28/2016,MB-CRN.27.6,M Alvar,MB-CRN,27,6,16,0.031,0.021,0.004,0.005,0.025,0.017,0.004,0.003,0.028,0.019,0.004,0.003,18,0.027,0.019,0.004,0.005,0.026,0.017,0.004,0.004,0.027,0.018,0.005,0.004,1.125,0.028,0.026666667,0.027333333,208.3333333,234.375,5.833333333,6.250000078
7/6/2016,MB-MR.38.4,M Alvar,MB-MR,38,4,16,0.027,0.02,0.003,0.004,0.03,0.02,0.004,0.005,0.027,0.02,0.004,0.005,8,0.025,0.019,0.004,0.004,0.027,0.021,0.005,0.004,0.026,0.017,0.004,0.003,0.5,0.028,0.026,0.027,208.3333333,104.1666667,5.833333333,2.708333333
7/29/2016,NAP-CE.19.10,GL Alvar,NAP-CE,19,10,17,0.027,0.022,0.004,0.005,0.027,0.02,0.004,0.005,0.025,0.019,0.006,0.005,16,0.026,0.02,0.006,0.006,0.025,0.019,0.003,0.005,0.023,0.017,0.005,0.005,0.941176471,0.026333333,0.024666667,0.0255,221.3541667,208.3333333,5.828992982,5.138888958
7/21/2016,CAR-NBA.3.8,GL Alvar,CAR-NBA,3,8,17,0.023,0.021,0.004,0.006,0.028,0.02,0.005,0.005,0.028,0.018,0.005,0.004,12,0.024,0.017,0.005,0.004,0.024,0.018,0.005,0.005,0.025,0.018,0.005,0.005,0.705882353,0.026333333,0.024333333,0.025333333,221.3541667,156.25,5.828992982,3.802083281
7/28/2016,MAN-MIS.11.4,GL Alvar,MAN-MIS,11,4,15,0.031,0.022,0.004,0.004,0.03,0.02,0.004,0.004,0.028,0.02,0.004,0.003,12,0.031,0.02,0.004,0.004,0.027,0.018,0.004,0.003,0.028,0.019,0.004,0.004,0.8,0.029666667,0.028666667,0.029166667,195.3125,156.25,5.794270898,4.479166719
7/28/2016,MAN-MIS.32.1,GL Alvar,MAN-MIS,32,1,15,0.031,0.021,0.005,0.005,0.029,0.019,0.004,0.004,0.029,0.02,0.005,0.005,12,0.029,0.024,0.006,0.006,0.027,0.019,0.004,0.006,0.027,0.019,0.005,0.005,0.8,0.029666667,0.027666667,0.028666667,195.3125,156.25,5.794270898,4.322916719
7/27/2016,MAN-FOX.17.7,GL Alvar,MAN-FOX,17,7,15,0.028,0.025,0.008,0.009,0.031,0.017,0.005,0.006,0.03,0.022,0.008,0.007,16,0.023,0.018,0.005,0.006,0.026,0.018,0.005,0.005,0.025,0.019,0.006,0.006,1.066666667,0.029666667,0.024666667,0.027166667,195.3125,208.3333333,5.794270898,5.138888958
7/27/2016,MAN-KIP.24.2,GL Alvar,MAN-KIP,24,2,18,0.024,0.018,0.004,0.004,0.026,0.02,0.004,0.004,0.024,0.02,0.005,0.004,12,0.026,0.017,0.003,0.003,0.025,0.019,0.004,0.005,0.026,0.018,0.004,0.004,0.666666667,0.024666667,0.025666667,0.025166667,234.375,156.25,5.781250078,4.010416719
